Verb,Tense,Pronoun,ConjugatedVerb
to decide,Past progressive / continuous,I was ,deciding
to decide,Past progressive / continuous,you were ,deciding
to decide,Past progressive / continuous,he was ,deciding
to decide,Past progressive / continuous,we were ,deciding
to decide,Past progressive / continuous,you were ,deciding
to decide,Past progressive / continuous,they were ,deciding
to decide,Present perfect (simple),I have ,decided
to decide,Present perfect (simple),you have ,decided
to decide,Present perfect (simple),he has ,decided
to decide,Present perfect (simple),we have ,decided
to decide,Present perfect (simple),you have ,decided
to decide,Present perfect (simple),they have ,decided
to decide,Present perfect progressive / continuous,I have been ,deciding
to decide,Present perfect progressive / continuous,you have been ,deciding
to decide,Present perfect progressive / continuous,he has been ,deciding
to decide,Present perfect progressive / continuous,we have been ,deciding
to decide,Present perfect progressive / continuous,you have been ,deciding
to decide,Present perfect progressive / continuous,they have been ,deciding
to decide,Past perfect,I had ,decided
to decide,Past perfect,you had ,decided
to decide,Past perfect,he had ,decided
to decide,Past perfect,we had ,decided
to decide,Past perfect,you had ,decided
to decide,Past perfect,they had ,decided
to decide,Past perfect progressive / continuous,I had been ,deciding
to decide,Past perfect progressive / continuous,you had been ,deciding
to decide,Past perfect progressive / continuous,he had been ,deciding
to decide,Past perfect progressive / continuous,we had been ,deciding
to decide,Past perfect progressive / continuous,you had been ,deciding
to decide,Past perfect progressive / continuous,they had been ,deciding
to decide,Future,I will ,decide
to decide,Future,you will ,decide
to decide,Future,he will ,decide
to decide,Future,we will ,decide
to decide,Future,you will ,decide
to decide,Future,they will ,decide
to decide,Future progressive / continuous,I will be ,deciding
to decide,Future progressive / continuous,you will be ,deciding
to decide,Future progressive / continuous,he will be ,deciding
to decide,Future progressive / continuous,we will be ,deciding
to decide,Future progressive / continuous,you will be ,deciding
to decide,Future progressive / continuous,they will be ,deciding
to decide,Future perfect,I will have ,decided
to decide,Future perfect,you will have ,decided
to decide,Future perfect,he will have ,decided
to decide,Future perfect,we will have ,decided
to decide,Future perfect,you will have ,decided
to decide,Future perfect,they will have ,decided
to decide,Future perfect continuous,I will have been ,deciding
to decide,Future perfect continuous,you will have been ,deciding
to decide,Future perfect continuous,he will have been ,deciding
to decide,Future perfect continuous,we will have been ,deciding
to decide,Future perfect continuous,you will have been ,deciding
to decide,Future perfect continuous,they will have been ,deciding
to suggest,Present (simple),I ,suggest
to suggest,Present (simple),you ,suggest
to suggest,Present (simple),he ,suggests
to suggest,Present (simple),we ,suggest
to suggest,Present (simple),you ,suggest
to suggest,Present (simple),they ,suggest
to suggest,Present progressive / continuous,I am ,suggesting
to suggest,Present progressive / continuous,you are ,suggesting
to suggest,Present progressive / continuous,he is ,suggesting
to suggest,Present progressive / continuous,we are ,suggesting
to suggest,Present progressive / continuous,you are ,suggesting
to suggest,Present progressive / continuous,they are ,suggesting
to suggest,Past (simple),I ,suggested
to suggest,Past (simple),you ,suggested
to suggest,Past (simple),he ,suggested
to suggest,Past (simple),we ,suggested
to suggest,Past (simple),you ,suggested
to suggest,Past (simple),they ,suggested
to suggest,Past progressive / continuous,I was ,suggesting
to suggest,Past progressive / continuous,you were ,suggesting
to suggest,Past progressive / continuous,he was ,suggesting
to suggest,Past progressive / continuous,we were ,suggesting
to suggest,Past progressive / continuous,you were ,suggesting
to suggest,Past progressive / continuous,they were ,suggesting
to suggest,Present perfect (simple),I have ,suggested
to suggest,Present perfect (simple),you have ,suggested
to suggest,Present perfect (simple),he has ,suggested
to suggest,Present perfect (simple),we have ,suggested
to suggest,Present perfect (simple),you have ,suggested
to suggest,Present perfect (simple),they have ,suggested
to suggest,Present perfect progressive / continuous,I have been ,suggesting
to suggest,Present perfect progressive / continuous,you have been ,suggesting
to suggest,Present perfect progressive / continuous,he has been ,suggesting
to suggest,Present perfect progressive / continuous,we have been ,suggesting
to suggest,Present perfect progressive / continuous,you have been ,suggesting
to suggest,Present perfect progressive / continuous,they have been ,suggesting
to suggest,Past perfect,I had ,suggested
to suggest,Past perfect,you had ,suggested
to suggest,Past perfect,he had ,suggested
to suggest,Past perfect,we had ,suggested
to suggest,Past perfect,you had ,suggested
to suggest,Past perfect,they had ,suggested
to suggest,Past perfect progressive / continuous,I had been ,suggesting
to suggest,Past perfect progressive / continuous,you had been ,suggesting
to suggest,Past perfect progressive / continuous,he had been ,suggesting
to suggest,Past perfect progressive / continuous,we had been ,suggesting
to suggest,Past perfect progressive / continuous,you had been ,suggesting
to suggest,Past perfect progressive / continuous,they had been ,suggesting
to suggest,Future,I will ,suggest
to suggest,Future,you will ,suggest
to suggest,Future,he will ,suggest
to suggest,Future,we will ,suggest
to suggest,Future,you will ,suggest
to suggest,Future,they will ,suggest
to suggest,Future progressive / continuous,I will be ,suggesting
to suggest,Future progressive / continuous,you will be ,suggesting
to suggest,Future progressive / continuous,he will be ,suggesting
to suggest,Future progressive / continuous,we will be ,suggesting
to suggest,Future progressive / continuous,you will be ,suggesting
to suggest,Future progressive / continuous,they will be ,suggesting
to suggest,Future perfect,I will have ,suggested
to suggest,Future perfect,you will have ,suggested
to suggest,Future perfect,he will have ,suggested
to suggest,Future perfect,we will have ,suggested
to suggest,Future perfect,you will have ,suggested
to suggest,Future perfect,they will have ,suggested
to suggest,Future perfect continuous,I will have been ,suggesting
to suggest,Future perfect continuous,you will have been ,suggesting
to suggest,Future perfect continuous,he will have been ,suggesting
to suggest,Future perfect continuous,we will have been ,suggesting
to suggest,Future perfect continuous,you will have been ,suggesting
to suggest,Future perfect continuous,they will have been ,suggesting
to meet,Present (simple),I ,meet
to meet,Present (simple),you ,meet
to meet,Present (simple),he ,meets
to meet,Present (simple),we ,meet
to meet,Present (simple),you ,meet
to meet,Present (simple),they ,meet
to meet,Present progressive / continuous,I am ,meeting
to meet,Present progressive / continuous,you are ,meeting
to meet,Present progressive / continuous,he is ,meeting
to meet,Present progressive / continuous,we are ,meeting
to meet,Present progressive / continuous,you are ,meeting
to meet,Present progressive / continuous,they are ,meeting
to meet,Past (simple),I ,met
to meet,Past (simple),you ,met
to meet,Past (simple),he ,met
to meet,Past (simple),we ,met
to meet,Past (simple),you ,met
to meet,Past (simple),they ,met
to meet,Past progressive / continuous,I was ,meeting
to meet,Past progressive / continuous,you were ,meeting
to meet,Past progressive / continuous,he was ,meeting
to meet,Past progressive / continuous,we were ,meeting
to meet,Past progressive / continuous,you were ,meeting
to meet,Past progressive / continuous,they were ,meeting
to meet,Present perfect (simple),I have ,met
to meet,Present perfect (simple),you have ,met
to meet,Present perfect (simple),he has ,met
to meet,Present perfect (simple),we have ,met
to meet,Present perfect (simple),you have ,met
to meet,Present perfect (simple),they have ,met
to meet,Present perfect progressive / continuous,I have been ,meeting
to meet,Present perfect progressive / continuous,you have been ,meeting
to meet,Present perfect progressive / continuous,he has been ,meeting
to meet,Present perfect progressive / continuous,we have been ,meeting
to meet,Present perfect progressive / continuous,you have been ,meeting
to meet,Present perfect progressive / continuous,they have been ,meeting
to meet,Past perfect,I had ,met
to meet,Past perfect,you had ,met
to meet,Past perfect,he had ,met
to meet,Past perfect,we had ,met
to meet,Past perfect,you had ,met
to meet,Past perfect,they had ,met
to meet,Past perfect progressive / continuous,I had been ,meeting
to meet,Past perfect progressive / continuous,you had been ,meeting
